Id;Type;Name;Schema;ParentId;ParentType;Title;Description;CustomField1;CustomField2;CustomField3
41892;COLUMN;parent_object_name;;21;TABLE;;;;;
41891;COLUMN;parent_object_schema;;21;TABLE;;;;;
41890;COLUMN;parent_object_type;;21;TABLE;;;;;
41862;COLUMN;procedure_id;;21;TABLE;;;;;
41866;COLUMN;schema;;21;TABLE;;;;;
41863;COLUMN;sct_inserted;;21;TABLE;;;;;
41864;COLUMN;sct_updated;;21;TABLE;;;;;
41880;COLUMN;status;;21;TABLE;;;;;
41877;COLUMN;subtype;;21;TABLE;;;;;
41882;COLUMN;update_id;;21;TABLE;;;;;
42003;COLUMN;creation_date;;21;TABLE;;;;;
42001;COLUMN;end_date;;21;TABLE;;;;;
42002;COLUMN;quarter_days;;21;TABLE;;;;;
41994;COLUMN;quarter_id;;21;TABLE;;;;;
41998;COLUMN;quarter_label;;21;TABLE;;;;;
41997;COLUMN;quarter_label_short;;21;TABLE;;;;;
41995;COLUMN;quarter_no;;21;TABLE;;;;;
41996;COLUMN;quarter_num;;21;TABLE;;;;;
42000;COLUMN;start_date;;21;TABLE;;;;;
41999;COLUMN;year;;21;TABLE;;;;;
42021;COLUMN;comments_count;;21;TABLE;;;;;
42040;COLUMN;created_by;;21;TABLE;;;;;
42039;COLUMN;creation_date;;21;TABLE;;;;;
42005;COLUMN;database_id;;21;TABLE;;;;;
42035;COLUMN;dbms_creation_date;;21;TABLE;;;;;
42036;COLUMN;dbms_last_modification_date;;21;TABLE;;;;;
42014;COLUMN;definition;;21;TABLE;;;;;
42015;COLUMN;definition_checksum;;21;TABLE;;;;;
42017;COLUMN;definition_parser_sql_dialect;;21;TABLE;;;;;
42016;COLUMN;definition_parser_version;;21;TABLE;;;;;
42009;COLUMN;description;;21;TABLE;;;;;
42010;COLUMN;description_plain;;21;TABLE;;;;;
42011;COLUMN;description_search;;21;TABLE;;;;;
42012;COLUMN;description_source;;21;TABLE;;;;;
42020;COLUMN;exists_in_DBMS;;21;TABLE;;;;;
42043;COLUMN;external_id;;21;TABLE;;;;;
42046;COLUMN;field1;;21;TABLE;;;;;
42055;COLUMN;field10;;21;TABLE;;;;;
42145;COLUMN;field100;;21;TABLE;;;;;
42056;COLUMN;field11;;21;TABLE;;;;;
42057;COLUMN;field12;;21;TABLE;;;;;
42058;COLUMN;field13;;21;TABLE;;;;;
42059;COLUMN;field14;;21;TABLE;;;;;
42060;COLUMN;field15;;21;TABLE;;;;;
42061;COLUMN;field16;;21;TABLE;;;;;
42062;COLUMN;field17;;21;TABLE;;;;;
42063;COLUMN;field18;;21;TABLE;;;;;
42064;COLUMN;field19;;21;TABLE;;;;;
42047;COLUMN;field2;;21;TABLE;;;;;
42065;COLUMN;field20;;21;TABLE;;;;;
42066;COLUMN;field21;;21;TABLE;;;;;
42067;COLUMN;field22;;21;TABLE;;;;;
42068;COLUMN;field23;;21;TABLE;;;;;
42069;COLUMN;field24;;21;TABLE;;;;;
42070;COLUMN;field25;;21;TABLE;;;;;
42071;COLUMN;field26;;21;TABLE;;;;;
42072;COLUMN;field27;;21;TABLE;;;;;
42073;COLUMN;field28;;21;TABLE;;;;;
42074;COLUMN;field29;;21;TABLE;;;;;
42048;COLUMN;field3;;21;TABLE;;;;;
42075;COLUMN;field30;;21;TABLE;;;;;
42076;COLUMN;field31;;21;TABLE;;;;;
42077;COLUMN;field32;;21;TABLE;;;;;
42078;COLUMN;field33;;21;TABLE;;;;;
42079;COLUMN;field34;;21;TABLE;;;;;
42080;COLUMN;field35;;21;TABLE;;;;;
42081;COLUMN;field36;;21;TABLE;;;;;
42082;COLUMN;field37;;21;TABLE;;;;;
42083;COLUMN;field38;;21;TABLE;;;;;
42084;COLUMN;field39;;21;TABLE;;;;;
42049;COLUMN;field4;;21;TABLE;;;;;
42085;COLUMN;field40;;21;TABLE;;;;;
42086;COLUMN;field41;;21;TABLE;;;;;
42087;COLUMN;field42;;21;TABLE;;;;;
42088;COLUMN;field43;;21;TABLE;;;;;
42089;COLUMN;field44;;21;TABLE;;;;;
42090;COLUMN;field45;;21;TABLE;;;;;
42091;COLUMN;field46;;21;TABLE;;;;;
42092;COLUMN;field47;;21;TABLE;;;;;
42093;COLUMN;field48;;21;TABLE;;;;;
42094;COLUMN;field49;;21;TABLE;;;;;
42050;COLUMN;field5;;21;TABLE;;;;;
42095;COLUMN;field50;;21;TABLE;;;;;
42096;COLUMN;field51;;21;TABLE;;;;;
42097;COLUMN;field52;;21;TABLE;;;;;
42098;COLUMN;field53;;21;TABLE;;;;;
42099;COLUMN;field54;;21;TABLE;;;;;
42100;COLUMN;field55;;21;TABLE;;;;;
42101;COLUMN;field56;;21;TABLE;;;;;
42102;COLUMN;field57;;21;TABLE;;;;;
42103;COLUMN;field58;;21;TABLE;;;;;
42104;COLUMN;field59;;21;TABLE;;;;;
42051;COLUMN;field6;;21;TABLE;;;;;
42105;COLUMN;field60;;21;TABLE;;;;;
42106;COLUMN;field61;;21;TABLE;;;;;
42107;COLUMN;field62;;21;TABLE;;;;;
42108;COLUMN;field63;;21;TABLE;;;;;
42109;COLUMN;field64;;21;TABLE;;;;;
42110;COLUMN;field65;;21;TABLE;;;;;
42111;COLUMN;field66;;21;TABLE;;;;;
42112;COLUMN;field67;;21;TABLE;;;;;
42113;COLUMN;field68;;21;TABLE;;;;;
42114;COLUMN;field69;;21;TABLE;;;;;
42052;COLUMN;field7;;21;TABLE;;;;;
42115;COLUMN;field70;;21;TABLE;;;;;
42116;COLUMN;field71;;21;TABLE;;;;;
42117;COLUMN;field72;;21;TABLE;;;;;
42118;COLUMN;field73;;21;TABLE;;;;;
42119;COLUMN;field74;;21;TABLE;;;;;
42120;COLUMN;field75;;21;TABLE;;;;;
42121;COLUMN;field76;;21;TABLE;;;;;
42122;COLUMN;field77;;21;TABLE;;;;;
42123;COLUMN;field78;;21;TABLE;;;;;
42124;COLUMN;field79;;21;TABLE;;;;;
42053;COLUMN;field8;;21;TABLE;;;;;
42125;COLUMN;field80;;21;TABLE;;;;;
42126;COLUMN;field81;;21;TABLE;;;;;
42127;COLUMN;field82;;21;TABLE;;;;;
42128;COLUMN;field83;;21;TABLE;;;;;
42129;COLUMN;field84;;21;TABLE;;;;;
42130;COLUMN;field85;;21;TABLE;;;;;
42131;COLUMN;field86;;21;TABLE;;;;;
42132;COLUMN;field87;;21;TABLE;;;;;
42133;COLUMN;field88;;21;TABLE;;;;;
42134;COLUMN;field89;;21;TABLE;;;;;
42054;COLUMN;field9;;21;TABLE;;;;;
42135;COLUMN;field90;;21;TABLE;;;;;
42136;COLUMN;field91;;21;TABLE;;;;;
42137;COLUMN;field92;;21;TABLE;;;;;
42138;COLUMN;field93;;21;TABLE;;;;;
42139;COLUMN;field94;;21;TABLE;;;;;
42140;COLUMN;field95;;21;TABLE;;;;;
42141;COLUMN;field96;;21;TABLE;;;;;
42142;COLUMN;field97;;21;TABLE;;;;;
42143;COLUMN;field98;;21;TABLE;;;;;
42144;COLUMN;field99;;21;TABLE;;;;;
42019;COLUMN;function_type;;21;TABLE;;;;;
42031;COLUMN;language;;21;TABLE;;;;;
42041;COLUMN;last_modification_date;;21;TABLE;;;;;
42028;COLUMN;linked_source_id;;21;TABLE;;;;;
42042;COLUMN;modified_by;;21;TABLE;;;;;
42007;COLUMN;name;;21;TABLE;;;;;
42013;COLUMN;object_type;;21;TABLE;;;;;
42026;COLUMN;open_todos_count;;21;TABLE;;;;;
42024;COLUMN;open_warnings_count;;21;TABLE;;;;;
42044;COLUMN;parent_id;;21;TABLE;;;;;
42045;COLUMN;parent_object_type;;21;TABLE;;;;;
42004;COLUMN;procedure_id;;21;TABLE;;;;;
42022;COLUMN;rating;;21;TABLE;;;;;
42023;COLUMN;rating_count;;21;TABLE;;;;;
42006;COLUMN;schema;;21;TABLE;;;;;
42032;COLUMN;source;;21;TABLE;;;;;
42029;COLUMN;source_id;;21;TABLE;;;;;
42018;COLUMN;status;;21;TABLE;;;;;
42030;COLUMN;subtype;;21;TABLE;;;;;
42037;COLUMN;synchronization_date;;21;TABLE;;;;;
42038;COLUMN;synchronized_by;;21;TABLE;;;;;
42033;COLUMN;temp_sync_status;;21;TABLE;;;;;
42008;COLUMN;title;;21;TABLE;;;;;
42027;COLUMN;todos_count;;21;TABLE;;;;;
42034;COLUMN;update_id;;21;TABLE;;;;;
42025;COLUMN;warnings_count;;21;TABLE;;;;;
42158;COLUMN;before_definition;;21;TABLE;;;;;
42159;COLUMN;before_function_type;;21;TABLE;;;;;
42157;COLUMN;before_object_type;;21;TABLE;;;;;
42160;COLUMN;before_subtype;;21;TABLE;;;;;
42166;COLUMN;created_by;;21;TABLE;;;;;
42165;COLUMN;creation_date;;21;TABLE;;;;;
42149;COLUMN;database_id;;21;TABLE;;;;;
42162;COLUMN;dbms_last_modification_date;;21;TABLE;;;;;
42156;COLUMN;definition;;21;TABLE;;;;;
42167;COLUMN;description;;21;TABLE;;;;;
42169;COLUMN;description_by;;21;TABLE;;;;;
42168;COLUMN;description_date;;21;TABLE;;;;;
42152;COLUMN;external_id;;21;TABLE;;;;;
42155;COLUMN;function_type;;21;TABLE;;;;;
42146;COLUMN;id;;21;TABLE;;;;;
42151;COLUMN;name;;21;TABLE;;;;;
42153;COLUMN;object_type;;21;TABLE;;;;;
42161;COLUMN;operation;;21;TABLE;;;;;
42148;COLUMN;procedure_id;;21;TABLE;;;;;
42150;COLUMN;schema;;21;TABLE;;;;;
42154;COLUMN;subtype;;21;TABLE;;;;;
42147;COLUMN;update_id;;21;TABLE;;;;;
42163;COLUMN;valid_from;;21;TABLE;;;;;
42164;COLUMN;valid_to;;21;TABLE;;;;;
42183;COLUMN;after;;21;TABLE;;;;;
42182;COLUMN;before;;21;TABLE;;;;;
42178;COLUMN;database_id;;21;TABLE;;;;;
42190;COLUMN;definition;;21;TABLE;;;;;
42181;COLUMN;description;;21;TABLE;;;;;
42188;COLUMN;disabled;;21;TABLE;;;;;
42191;COLUMN;field1;;21;TABLE;;;;;
42200;COLUMN;field10;;21;TABLE;;;;;
42290;COLUMN;field100;;21;TABLE;;;;;
42201;COLUMN;field11;;21;TABLE;;;;;
42202;COLUMN;field12;;21;TABLE;;;;;
42203;COLUMN;field13;;21;TABLE;;;;;
42204;COLUMN;field14;;21;TABLE;;;;;
42205;COLUMN;field15;;21;TABLE;;;;;
42206;COLUMN;field16;;21;TABLE;;;;;
42207;COLUMN;field17;;21;TABLE;;;;;
42208;COLUMN;field18;;21;TABLE;;;;;
42209;COLUMN;field19;;21;TABLE;;;;;
42192;COLUMN;field2;;21;TABLE;;;;;
42210;COLUMN;field20;;21;TABLE;;;;;
42211;COLUMN;field21;;21;TABLE;;;;;
42212;COLUMN;field22;;21;TABLE;;;;;
42213;COLUMN;field23;;21;TABLE;;;;;
42214;COLUMN;field24;;21;TABLE;;;;;
42215;COLUMN;field25;;21;TABLE;;;;;
42216;COLUMN;field26;;21;TABLE;;;;;
42217;COLUMN;field27;;21;TABLE;;;;;
42218;COLUMN;field28;;21;TABLE;;;;;
42219;COLUMN;field29;;21;TABLE;;;;;
42193;COLUMN;field3;;21;TABLE;;;;;
42220;COLUMN;field30;;21;TABLE;;;;;
42221;COLUMN;field31;;21;TABLE;;;;;
42222;COLUMN;field32;;21;TABLE;;;;;
42223;COLUMN;field33;;21;TABLE;;;;;
42224;COLUMN;field34;;21;TABLE;;;;;
42225;COLUMN;field35;;21;TABLE;;;;;
42226;COLUMN;field36;;21;TABLE;;;;;
42227;COLUMN;field37;;21;TABLE;;;;;
42228;COLUMN;field38;;21;TABLE;;;;;
42229;COLUMN;field39;;21;TABLE;;;;;
42194;COLUMN;field4;;21;TABLE;;;;;
42230;COLUMN;field40;;21;TABLE;;;;;
42231;COLUMN;field41;;21;TABLE;;;;;
42232;COLUMN;field42;;21;TABLE;;;;;
42233;COLUMN;field43;;21;TABLE;;;;;
42234;COLUMN;field44;;21;TABLE;;;;;
42235;COLUMN;field45;;21;TABLE;;;;;
42236;COLUMN;field46;;21;TABLE;;;;;
42237;COLUMN;field47;;21;TABLE;;;;;
42238;COLUMN;field48;;21;TABLE;;;;;
42239;COLUMN;field49;;21;TABLE;;;;;
42195;COLUMN;field5;;21;TABLE;;;;;
42240;COLUMN;field50;;21;TABLE;;;;;
42241;COLUMN;field51;;21;TABLE;;;;;
42242;COLUMN;field52;;21;TABLE;;;;;
42243;COLUMN;field53;;21;TABLE;;;;;
42244;COLUMN;field54;;21;TABLE;;;;;
42245;COLUMN;field55;;21;TABLE;;;;;
42246;COLUMN;field56;;21;TABLE;;;;;
42247;COLUMN;field57;;21;TABLE;;;;;
42248;COLUMN;field58;;21;TABLE;;;;;
42249;COLUMN;field59;;21;TABLE;;;;;
42196;COLUMN;field6;;21;TABLE;;;;;
42250;COLUMN;field60;;21;TABLE;;;;;
42251;COLUMN;field61;;21;TABLE;;;;;
42252;COLUMN;field62;;21;TABLE;;;;;
42253;COLUMN;field63;;21;TABLE;;;;;
42254;COLUMN;field64;;21;TABLE;;;;;
42255;COLUMN;field65;;21;TABLE;;;;;
42256;COLUMN;field66;;21;TABLE;;;;;
42257;COLUMN;field67;;21;TABLE;;;;;
42258;COLUMN;field68;;21;TABLE;;;;;
42259;COLUMN;field69;;21;TABLE;;;;;
42197;COLUMN;field7;;21;TABLE;;;;;
42260;COLUMN;field70;;21;TABLE;;;;;
42261;COLUMN;field71;;21;TABLE;;;;;
42262;COLUMN;field72;;21;TABLE;;;;;
42263;COLUMN;field73;;21;TABLE;;;;;
42264;COLUMN;field74;;21;TABLE;;;;;
42265;COLUMN;field75;;21;TABLE;;;;;
42266;COLUMN;field76;;21;TABLE;;;;;
42267;COLUMN;field77;;21;TABLE;;;;;
42268;COLUMN;field78;;21;TABLE;;;;;
42269;COLUMN;field79;;21;TABLE;;;;;
42198;COLUMN;field8;;21;TABLE;;;;;
42270;COLUMN;field80;;21;TABLE;;;;;
42271;COLUMN;field81;;21;TABLE;;;;;
42272;COLUMN;field82;;21;TABLE;;;;;
42273;COLUMN;field83;;21;TABLE;;;;;
42274;COLUMN;field84;;21;TABLE;;;;;
42275;COLUMN;field85;;21;TABLE;;;;;
42276;COLUMN;field86;;21;TABLE;;;;;
42277;COLUMN;field87;;21;TABLE;;;;;
42278;COLUMN;field88;;21;TABLE;;;;;
42279;COLUMN;field89;;21;TABLE;;;;;
42199;COLUMN;field9;;21;TABLE;;;;;
42280;COLUMN;field90;;21;TABLE;;;;;
42281;COLUMN;field91;;21;TABLE;;;;;
42282;COLUMN;field92;;21;TABLE;;;;;
42283;COLUMN;field93;;21;TABLE;;;;;
42284;COLUMN;field94;;21;TABLE;;;;;
42285;COLUMN;field95;;21;TABLE;;;;;
42286;COLUMN;field96;;21;TABLE;;;;;
42287;COLUMN;field97;;21;TABLE;;;;;
42288;COLUMN;field98;;21;TABLE;;;;;
42289;COLUMN;field99;;21;TABLE;;;;;
42170;COLUMN;id;;21;TABLE;;;;;
42184;COLUMN;instead_of;;21;TABLE;;;;;
42180;COLUMN;name;;21;TABLE;;;;;
42176;COLUMN;object_name;;21;TABLE;;;;;
42177;COLUMN;object_schema;;21;TABLE;;;;;
42175;COLUMN;object_type;;21;TABLE;;;;;
42187;COLUMN;on_delete;;21;TABLE;;;;;
42185;COLUMN;on_insert;;21;TABLE;;;;;
42186;COLUMN;on_update;;21;TABLE;;;;;
42173;COLUMN;sct_inserted;;21;TABLE;;;;;
42174;COLUMN;sct_updated;;21;TABLE;;;;;
42189;COLUMN;subtype;;21;TABLE;;;;;
42171;COLUMN;table_id;;21;TABLE;;;;;
42172;COLUMN;trigger_id;;21;TABLE;;;;;
42179;COLUMN;update_id;;21;TABLE;;;;;
42296;COLUMN;created_by;;21;TABLE;;;;;
42295;COLUMN;creation_date;;21;TABLE;;;;;
42297;COLUMN;last_modification_date;;21;TABLE;;;;;
42298;COLUMN;modified_by;;21;TABLE;;;;;
42293;COLUMN;module_id;;21;TABLE;;;;;
42292;COLUMN;procedure_id;;21;TABLE;;;;;
42291;COLUMN;procedure_module_id;;21;TABLE;;;;;
42294;COLUMN;source_id;;21;TABLE;;;;;
42301;COLUMN;action_code;;21;TABLE;;;;;
42304;COLUMN;created_by;;21;TABLE;;;;;
42303;COLUMN;creation_date;;21;TABLE;;;;;
42305;COLUMN;last_modification_date;;21;TABLE;;;;;
42306;COLUMN;modified_by;;21;TABLE;;;;;
42299;COLUMN;role_action_id;;21;TABLE;;;;;
42300;COLUMN;role_id;;21;TABLE;;;;;
42302;COLUMN;source_id;;21;TABLE;;;;;
42311;COLUMN;database_id;;21;TABLE;;;;;
42316;COLUMN;description;;21;TABLE;;;;;
42315;COLUMN;disabled;;21;TABLE;;;;;
42317;COLUMN;field1;;21;TABLE;;;;;
42326;COLUMN;field10;;21;TABLE;;;;;
42416;COLUMN;field100;;21;TABLE;;;;;
42327;COLUMN;field11;;21;TABLE;;;;;
42328;COLUMN;field12;;21;TABLE;;;;;
42329;COLUMN;field13;;21;TABLE;;;;;
42330;COLUMN;field14;;21;TABLE;;;;;
42331;COLUMN;field15;;21;TABLE;;;;;
42332;COLUMN;field16;;21;TABLE;;;;;
42333;COLUMN;field17;;21;TABLE;;;;;
42334;COLUMN;field18;;21;TABLE;;;;;
42335;COLUMN;field19;;21;TABLE;;;;;
42318;COLUMN;field2;;21;TABLE;;;;;
42336;COLUMN;field20;;21;TABLE;;;;;
42337;COLUMN;field21;;21;TABLE;;;;;
42338;COLUMN;field22;;21;TABLE;;;;;
42339;COLUMN;field23;;21;TABLE;;;;;
42340;COLUMN;field24;;21;TABLE;;;;;
42341;COLUMN;field25;;21;TABLE;;;;;
42342;COLUMN;field26;;21;TABLE;;;;;
42343;COLUMN;field27;;21;TABLE;;;;;
42344;COLUMN;field28;;21;TABLE;;;;;
42345;COLUMN;field29;;21;TABLE;;;;;
42319;COLUMN;field3;;21;TABLE;;;;;
42346;COLUMN;field30;;21;TABLE;;;;;
42347;COLUMN;field31;;21;TABLE;;;;;
42348;COLUMN;field32;;21;TABLE;;;;;
42349;COLUMN;field33;;21;TABLE;;;;;
42350;COLUMN;field34;;21;TABLE;;;;;
42351;COLUMN;field35;;21;TABLE;;;;;
42352;COLUMN;field36;;21;TABLE;;;;;
42353;COLUMN;field37;;21;TABLE;;;;;
42354;COLUMN;field38;;21;TABLE;;;;;
42355;COLUMN;field39;;21;TABLE;;;;;
42320;COLUMN;field4;;21;TABLE;;;;;
42356;COLUMN;field40;;21;TABLE;;;;;
42357;COLUMN;field41;;21;TABLE;;;;;
42358;COLUMN;field42;;21;TABLE;;;;;
42359;COLUMN;field43;;21;TABLE;;;;;
42360;COLUMN;field44;;21;TABLE;;;;;
42361;COLUMN;field45;;21;TABLE;;;;;
42362;COLUMN;field46;;21;TABLE;;;;;
42363;COLUMN;field47;;21;TABLE;;;;;
42364;COLUMN;field48;;21;TABLE;;;;;
42365;COLUMN;field49;;21;TABLE;;;;;
42321;COLUMN;field5;;21;TABLE;;;;;
42366;COLUMN;field50;;21;TABLE;;;;;
42367;COLUMN;field51;;21;TABLE;;;;;
42368;COLUMN;field52;;21;TABLE;;;;;
42369;COLUMN;field53;;21;TABLE;;;;;
42370;COLUMN;field54;;21;TABLE;;;;;
42371;COLUMN;field55;;21;TABLE;;;;;
42372;COLUMN;field56;;21;TABLE;;;;;
42373;COLUMN;field57;;21;TABLE;;;;;
42374;COLUMN;field58;;21;TABLE;;;;;
42375;COLUMN;field59;;21;TABLE;;;;;
42322;COLUMN;field6;;21;TABLE;;;;;
42376;COLUMN;field60;;21;TABLE;;;;;
42377;COLUMN;field61;;21;TABLE;;;;;
42378;COLUMN;field62;;21;TABLE;;;;;
42379;COLUMN;field63;;21;TABLE;;;;;
42380;COLUMN;field64;;21;TABLE;;;;;
42381;COLUMN;field65;;21;TABLE;;;;;
42382;COLUMN;field66;;21;TABLE;;;;;
42383;COLUMN;field67;;21;TABLE;;;;;
42384;COLUMN;field68;;21;TABLE;;;;;
42385;COLUMN;field69;;21;TABLE;;;;;
42323;COLUMN;field7;;21;TABLE;;;;;
42386;COLUMN;field70;;21;TABLE;;;;;
42387;COLUMN;field71;;21;TABLE;;;;;
42388;COLUMN;field72;;21;TABLE;;;;;
42389;COLUMN;field73;;21;TABLE;;;;;
42390;COLUMN;field74;;21;TABLE;;;;;
42391;COLUMN;field75;;21;TABLE;;;;;
42392;COLUMN;field76;;21;TABLE;;;;;
42393;COLUMN;field77;;21;TABLE;;;;;
42394;COLUMN;field78;;21;TABLE;;;;;
42395;COLUMN;field79;;21;TABLE;;;;;
42324;COLUMN;field8;;21;TABLE;;;;;
42396;COLUMN;field80;;21;TABLE;;;;;
42397;COLUMN;field81;;21;TABLE;;;;;
42398;COLUMN;field82;;21;TABLE;;;;;
42399;COLUMN;field83;;21;TABLE;;;;;
42400;COLUMN;field84;;21;TABLE;;;;;
42401;COLUMN;field85;;21;TABLE;;;;;
42402;COLUMN;field86;;21;TABLE;;;;;
42403;COLUMN;field87;;21;TABLE;;;;;
42404;COLUMN;field88;;21;TABLE;;;;;
42405;COLUMN;field89;;21;TABLE;;;;;
42325;COLUMN;field9;;21;TABLE;;;;;
42406;COLUMN;field90;;21;TABLE;;;;;
42407;COLUMN;field91;;21;TABLE;;;;;
42408;COLUMN;field92;;21;TABLE;;;;;
42409;COLUMN;field93;;21;TABLE;;;;;
42410;COLUMN;field94;;21;TABLE;;;;;
42411;COLUMN;field95;;21;TABLE;;;;;
42412;COLUMN;field96;;21;TABLE;;;;;
42413;COLUMN;field97;;21;TABLE;;;;;
42414;COLUMN;field98;;21;TABLE;;;;;
42415;COLUMN;field99;;21;TABLE;;;;;
42307;COLUMN;id;;21;TABLE;;;;;
42312;COLUMN;name;;21;TABLE;;;;;
42309;COLUMN;object_name;;21;TABLE;;;;;
42310;COLUMN;object_schema;;21;TABLE;;;;;
42308;COLUMN;object_type;;21;TABLE;;;;;
42313;COLUMN;primary_key;;21;TABLE;;;;;
42314;COLUMN;update_id;;21;TABLE;;;;;
42431;COLUMN;created_by;;21;TABLE;;;;;
42430;COLUMN;creation_date;;21;TABLE;;;;;
42427;COLUMN;end_time;;21;TABLE;;;;;
42429;COLUMN;exceptions;;21;TABLE;;;;;
42432;COLUMN;last_modification_date;;21;TABLE;;;;;
42433;COLUMN;modified_by;;21;TABLE;;;;;
42420;COLUMN;object_id;;21;TABLE;;;;;
42421;COLUMN;object_type;;21;TABLE;;;;;
42428;COLUMN;parser_error_log;;21;TABLE;;;;;
42423;COLUMN;parser_timeout_value;;21;TABLE;;;;;
42422;COLUMN;script_size;;21;TABLE;;;;;
42425;COLUMN;sql_dialect;;21;TABLE;;;;;
42426;COLUMN;start_time;;21;TABLE;;;;;
42419;COLUMN;status;;21;TABLE;;;;;
42417;COLUMN;step_id;;21;TABLE;;;;;
42424;COLUMN;syntax_error_count;;21;TABLE;;;;;
42418;COLUMN;update_id;;21;TABLE;;;;;
42439;COLUMN;created_by;;21;TABLE;;;;;
42438;COLUMN;creation_date;;21;TABLE;;;;;
42442;COLUMN;default;;21;TABLE;;;;;
42436;COLUMN;description;;21;TABLE;;;;;
42440;COLUMN;last_modification_date;;21;TABLE;;;;;
42441;COLUMN;modified_by;;21;TABLE;;;;;
42435;COLUMN;name;;21;TABLE;;;;;
42434;COLUMN;role_id;;21;TABLE;;;;;
42437;COLUMN;source_id;;21;TABLE;;;;;
42449;COLUMN;column_name;;21;TABLE;;;;;
42451;COLUMN;column_path;;21;TABLE;;;;;
42448;COLUMN;constraint_name;;21;TABLE;;;;;
42447;COLUMN;database_id;;21;TABLE;;;;;
42443;COLUMN;id;;21;TABLE;;;;;
42445;COLUMN;object_name;;21;TABLE;;;;;
42446;COLUMN;object_schema;;21;TABLE;;;;;
42444;COLUMN;object_type;;21;TABLE;;;;;
42450;COLUMN;ordinal_position;;21;TABLE;;;;;
42452;COLUMN;update_id;;21;TABLE;;;;;
42463;COLUMN;connection_database_name;;21;TABLE;;;;;
42458;COLUMN;connection_database_type;;21;TABLE;;;;;
42464;COLUMN;connection_dbms_version;;21;TABLE;;;;;
42459;COLUMN;connection_host;;21;TABLE;;;;;
42461;COLUMN;connection_port;;21;TABLE;;;;;
42462;COLUMN;connection_service_name;;21;TABLE;;;;;
42460;COLUMN;connection_user;;21;TABLE;;;;;
42469;COLUMN;created_by;;21;TABLE;;;;;
42468;COLUMN;creation_date;;21;TABLE;;;;;
42457;COLUMN;database_id;;21;TABLE;;;;;
42474;COLUMN;dataedo_application;;21;TABLE;;;;;
42475;COLUMN;dataedo_version;;21;TABLE;;;;;
42455;COLUMN;datetime;;21;TABLE;;;;;
42465;COLUMN;description;;21;TABLE;;;;;
42467;COLUMN;description_by;;21;TABLE;;;;;
42466;COLUMN;description_date;;21;TABLE;;;;;
42473;COLUMN;end_time;;21;TABLE;;;;;
42478;COLUMN;execution_id;;21;TABLE;;;;;
42477;COLUMN;import_guid;;21;TABLE;;;;;
42476;COLUMN;import_type;;21;TABLE;;;;;
42470;COLUMN;last_modification_date;;21;TABLE;;;;;
42471;COLUMN;modified_by;;21;TABLE;;;;;
42479;COLUMN;parser_version;;21;TABLE;;;;;
42456;COLUMN;repository_login;;21;TABLE;;;;;
42472;COLUMN;start_time;;21;TABLE;;;;;
42454;COLUMN;type;;21;TABLE;;;;;
42453;COLUMN;update_id;;21;TABLE;;;;;
42481;COLUMN;database_id;;21;TABLE;;;;;
42495;COLUMN;delete_rule;;21;TABLE;;;;;
42493;COLUMN;description;;21;TABLE;;;;;
42497;COLUMN;field1;;21;TABLE;;;;;
42506;COLUMN;field10;;21;TABLE;;;;;
42596;COLUMN;field100;;21;TABLE;;;;;
42507;COLUMN;field11;;21;TABLE;;;;;
42508;COLUMN;field12;;21;TABLE;;;;;
42509;COLUMN;field13;;21;TABLE;;;;;
42510;COLUMN;field14;;21;TABLE;;;;;
42511;COLUMN;field15;;21;TABLE;;;;;
42512;COLUMN;field16;;21;TABLE;;;;;
42513;COLUMN;field17;;21;TABLE;;;;;
42514;COLUMN;field18;;21;TABLE;;;;;
42515;COLUMN;field19;;21;TABLE;;;;;
42498;COLUMN;field2;;21;TABLE;;;;;
42516;COLUMN;field20;;21;TABLE;;;;;
42517;COLUMN;field21;;21;TABLE;;;;;
42518;COLUMN;field22;;21;TABLE;;;;;
42519;COLUMN;field23;;21;TABLE;;;;;
42520;COLUMN;field24;;21;TABLE;;;;;
42521;COLUMN;field25;;21;TABLE;;;;;
42522;COLUMN;field26;;21;TABLE;;;;;
42523;COLUMN;field27;;21;TABLE;;;;;
42524;COLUMN;field28;;21;TABLE;;;;;
42525;COLUMN;field29;;21;TABLE;;;;;
42499;COLUMN;field3;;21;TABLE;;;;;
42526;COLUMN;field30;;21;TABLE;;;;;
42527;COLUMN;field31;;21;TABLE;;;;;
42528;COLUMN;field32;;21;TABLE;;;;;
42529;COLUMN;field33;;21;TABLE;;;;;
42530;COLUMN;field34;;21;TABLE;;;;;
42531;COLUMN;field35;;21;TABLE;;;;;
42532;COLUMN;field36;;21;TABLE;;;;;
42533;COLUMN;field37;;21;TABLE;;;;;
42534;COLUMN;field38;;21;TABLE;;;;;
42535;COLUMN;field39;;21;TABLE;;;;;
42500;COLUMN;field4;;21;TABLE;;;;;
42536;COLUMN;field40;;21;TABLE;;;;;
42537;COLUMN;field41;;21;TABLE;;;;;
42538;COLUMN;field42;;21;TABLE;;;;;
42539;COLUMN;field43;;21;TABLE;;;;;
42540;COLUMN;field44;;21;TABLE;;;;;
42541;COLUMN;field45;;21;TABLE;;;;;
42542;COLUMN;field46;;21;TABLE;;;;;
42543;COLUMN;field47;;21;TABLE;;;;;
42544;COLUMN;field48;;21;TABLE;;;;;
